# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
GGT1	ENSG00000100031	ENST00000406383	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
GGT1	ENSG00000100031	ENST00000412658	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
GGT1	ENSG00000100031	ENST00000419133	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
GGT1	ENSG00000100031	ENST00000425895	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
GGT1	ENSG00000100031	ENST00000466310	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
GGT1	ENSG00000100031	ENST00000474191	processed_transcript	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0
GGT1	ENSG00000100031	ENST00000487766	retained_intron	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
GGT3P	ENSG00000197421	ENST00000445651	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GGT5	ENSG00000099998	ENST00000263112	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GGT5	ENSG00000099998	ENST00000327365	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GGT5	ENSG00000099998	ENST00000398292	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GGT5	ENSG00000099998	ENST00000418439	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GGT5	ENSG00000099998	ENST00000424217	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GRAMD4	ENSG00000075240	ENST00000361034	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
GRAMD4	ENSG00000075240	ENST00000406902	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
GRAMD4	ENSG00000075240	ENST00000431155	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
GRAMD4	ENSG00000075240	ENST00000447351	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
GRAP2	ENSG00000100351	ENST00000344138	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
GRAP2	ENSG00000100351	ENST00000399090	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
GRAP2	ENSG00000100351	ENST00000407075	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
GRAP2	ENSG00000100351	ENST00000460449	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GRAP2	ENSG00000100351	ENST00000478445	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GRAP2	ENSG00000100351	ENST00000481263	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
GRAP2	ENSG00000100351	ENST00000540310	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
GRAP2	ENSG00000100351	ENST00000543252	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
GRAP2	ENSG00000100351	ENST00000544756	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
GTSE1	ENSG00000075218	ENST00000454366	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GTSE1	ENSG00000075218	ENST00000466510	retained_intron	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GTSE1	ENSG00000075218	ENST00000479645	retained_intron	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GTSE1	ENSG00000075218	ENST00000491863	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GUCD1	ENSG00000138867	ENST00000398245	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
GUCD1	ENSG00000138867	ENST00000402766	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
GUCD1	ENSG00000138867	ENST00000404664	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
GUCD1	ENSG00000138867	ENST00000407471	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
GUCD1	ENSG00000138867	ENST00000407973	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GUCD1	ENSG00000138867	ENST00000435822	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
GUCD1	ENSG00000138867	ENST00000447813	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
GUCD1	ENSG00000138867	ENST00000468170	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GUCD1	ENSG00000138867	ENST00000480272	retained_intron	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
GUCD1	ENSG00000138867	ENST00000490810	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GUCD1	ENSG00000138867	ENST00000490922	processed_transcript	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
GUCD1	ENSG00000138867	ENST00000493099	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GUSBP11	ENSG00000228315	ENST00000422506	processed_transcript	0	0	0	9	0	0	0	0	0	0	9	0	0	0	0	0	0	0
GUSBP11	ENSG00000228315	ENST00000430357	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GUSBP11	ENSG00000228315	ENST00000445682	processed_transcript	0	0	0	9	0	0	0	0	0	0	9	0	0	0	0	0	0	0
GUSBP11	ENSG00000228315	ENST00000451837	processed_transcript	0	0	0	9	0	0	0	0	0	0	9	0	0	0	0	0	0	0
GUSBP11	ENSG00000228315	ENST00000452737	processed_transcript	0	0	0	9	0	0	0	0	0	0	9	0	0	0	0	0	0	0
GUSBP11	ENSG00000228315	ENST00000455485	processed_transcript	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0
GUSBP11	ENSG00000228315	ENST00000608454	processed_transcript	0	0	0	6	0	0	0	0	0	1	5	0	0	0	0	0	0	0
HDAC10	ENSG00000100429	ENST00000216271	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
HDAC10	ENSG00000100429	ENST00000349505	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
HDAC10	ENSG00000100429	ENST00000415993	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
HDAC10	ENSG00000100429	ENST00000429374	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
HDAC10	ENSG00000100429	ENST00000448072	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
HDAC10	ENSG00000100429	ENST00000454936	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
HDAC10	ENSG00000100429	ENST00000470378	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HDAC10	ENSG00000100429	ENST00000470965	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
HDAC10	ENSG00000100429	ENST00000471375	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HDAC10	ENSG00000100429	ENST00000475965	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HDAC10	ENSG00000100429	ENST00000476310	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HDAC10	ENSG00000100429	ENST00000477814	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HDAC10	ENSG00000100429	ENST00000482213	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
HDAC10	ENSG00000100429	ENST00000483222	processed_transcript	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
HDAC10	ENSG00000100429	ENST00000488270	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
HDAC10	ENSG00000100429	ENST00000489424	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
HDAC10	ENSG00000100429	ENST00000496235	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HDAC10	ENSG00000100429	ENST00000496909	processed_transcript	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
HDAC10	ENSG00000100429	ENST00000497483	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
HDAC10	ENSG00000100429	ENST00000497952	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HDAC10	ENSG00000100429	ENST00000498366	processed_transcript	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
HIRA	ENSG00000100084	ENST00000263208	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
HIRA	ENSG00000100084	ENST00000340170	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
HIRA	ENSG00000100084	ENST00000452818	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
HIRA	ENSG00000100084	ENST00000464189	processed_transcript	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
HIRA	ENSG00000100084	ENST00000541063	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
HIRA	ENSG00000100084	ENST00000546308	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
HMGXB4	ENSG00000100281	ENST00000216106	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
HMGXB4	ENSG00000100281	ENST00000418170	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
HORMAD2	ENSG00000176635	ENST00000336726	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
HORMAD2	ENSG00000176635	ENST00000403975	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
HSCB	ENSG00000100209	ENST00000216027	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HSCB	ENSG00000100209	ENST00000398941	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HSCB	ENSG00000100209	ENST00000420442	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HSCB	ENSG00000100209	ENST00000450178	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HSCB	ENSG00000100209	ENST00000483861	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HSCB	ENSG00000100209	ENST00000485599	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HSCB	ENSG00000100209	ENST00000495977	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
IFT27	ENSG00000100360	ENST00000340630	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0
IFT27	ENSG00000100360	ENST00000415653	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
IFT27	ENSG00000100360	ENST00000417951	protein_coding	0	0	0	5	0	0	0	0	0	3	2	0	0	0	0	0	0	0
IFT27	ENSG00000100360	ENST00000430701	protein_coding	0	0	0	5	0	0	0	0	0	3	2	0	0	0	0	0	0	0
IFT27	ENSG00000100360	ENST00000433985	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0
IFT27	ENSG00000100360	ENST00000440696	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0
IFT27	ENSG00000100360	ENST00000453009	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
IFT27	ENSG00000100360	ENST00000465023	retained_intron	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
IFT27	ENSG00000100360	ENST00000471809	retained_intron	0	0	0	5	0	0	0	0	0	0	2	0	3	0	0	0	0	0
IFT27	ENSG00000100360	ENST00000474616	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
IFT27	ENSG00000100360	ENST00000476548	processed_transcript	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
IFT27	ENSG00000100360	ENST00000495555	retained_intron	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
IFT27	ENSG00000100360	ENST00000495987	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
IGLC1	ENSG00000211675	ENST00000390321	IG_C_gene	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0
IGLC2	ENSG00000211677	ENST00000390323	IG_C_gene	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
IGLJ1	ENSG00000211674	ENST00000390320	IG_J_gene	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0
IGLJ2	ENSG00000211676	ENST00000390322	IG_J_gene	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
IGLL1	ENSG00000128322	ENST00000249053	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IGLL1	ENSG00000128322	ENST00000330377	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IGLL1	ENSG00000128322	ENST00000438703	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IGLL3P	ENSG00000206066	ENST00000412472	unprocessed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
IGLL5	ENSG00000254709	ENST00000526893	protein_coding	0	0	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	2
IGLL5	ENSG00000254709	ENST00000531372	protein_coding	0	0	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	2
IGLL5	ENSG00000254709	ENST00000532223	protein_coding	0	0	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	2
IGLV1-36	ENSG00000211655	ENST00000390301	IG_V_gene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
IGLV10-54	ENSG00000211642	ENST00000390287	IG_V_gene	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IGLV10-67	ENSG00000253794	ENST00000519446	IG_V_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
IGLV11-55	ENSG00000211641	ENST00000390286	IG_V_gene	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
IGLV2-14	ENSG00000211666	ENST00000390312	IG_V_gene	0	2	4	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0
IGLV2-23	ENSG00000211660	ENST00000390306	IG_V_gene	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IGLV2-28	ENSG00000253451	ENST00000520681	IG_V_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
IGLV2-33	ENSG00000211656	ENST00000390302	IG_V_gene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
IGLV2-34	ENSG00000253120	ENST00000490007	IG_V_pseudogene	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IGLV2-8	ENSG00000211671	ENST00000390317	IG_V_gene	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	2
IGLV3-1	ENSG00000211673	ENST00000390319	IG_V_gene	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IGLV3-12	ENSG00000211667	ENST00000390313	IG_V_gene	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
IGLV3-13	ENSG00000253590	ENST00000518475	IG_V_pseudogene	0	0	0	8	0	0	0	0	0	2	0	0	0	0	0	0	0	6
IGLV3-15	ENSG00000253786	ENST00000518356	IG_V_pseudogene	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0
IGLV3-21	ENSG00000211662	ENST00000390308	IG_V_gene	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IGLV3-22	ENSG00000211661	ENST00000390307	IG_V_gene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
IGLV3-25	ENSG00000211659	ENST00000390305	IG_V_gene	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
IGLV3-27	ENSG00000211658	ENST00000390304	IG_V_gene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
IGLV3-29	ENSG00000253338	ENST00000520084	IG_V_pseudogene	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IGLV3-31	ENSG00000253920	ENST00000523713	IG_V_pseudogene	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
IGLV3-9	ENSG00000211670	ENST00000390316	IG_V_gene	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0
IGLV5-37	ENSG00000211654	ENST00000390300	IG_V_gene	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IGLV6-57	ENSG00000211640	ENST00000390285	IG_V_gene	0	0	2	4	0	0	0	0	0	4	0	2	0	0	0	0	0	0
IGLV7-43	ENSG00000211652	ENST00000390298	IG_V_gene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
IGLV8-61	ENSG00000211638	ENST00000390283	IG_V_gene	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
IGLVI-20	ENSG00000254240	ENST00000519296	IG_V_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
IGLVI-38	ENSG00000253889	ENST00000519982	IG_V_pseudogene	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IGLVI-42	ENSG00000254175	ENST00000522485	IG_V_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
IGLVI-56	ENSG00000253126	ENST00000521342	IG_V_pseudogene	0	0	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	2
IGLVI-63	ENSG00000253752	ENST00000524184	IG_V_pseudogene	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	1
IGLVIV-53	ENSG00000253935	ENST00000520107	IG_V_pseudogene	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	2
IGLVIV-59	ENSG00000254308	ENST00000520218	IG_V_pseudogene	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IGLVIV-64	ENSG00000253242	ENST00000518581	IG_V_pseudogene	0	0	0	6	0	0	0	0	0	3	0	0	0	0	0	0	0	3
IGLVIV-65	ENSG00000254161	ENST00000517313	IG_V_pseudogene	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0
IGLVIV-66-1	ENSG00000253874	ENST00000521832	IG_V_pseudogene	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IGLVIVOR22-2	ENSG00000243519	ENST00000430579	IG_V_pseudogene	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IGLVV-58	ENSG00000253637	ENST00000520445	IG_V_pseudogene	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IGLVV-66	ENSG00000254075	ENST00000523818	IG_V_pseudogene	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IGLVVI-22-1	ENSG00000253546	ENST00000521183	IG_V_pseudogene	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0
IGLVVI-25-1	ENSG00000253779	ENST00000521893	IG_V_pseudogene	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IL17RA	ENSG00000177663	ENST00000319363	protein_coding	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	2
IL17RA	ENSG00000177663	ENST00000459971	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
IL17RA	ENSG00000177663	ENST00000477874	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
IL17REL	ENSG00000188263	ENST00000341280	protein_coding	0	0	0	7	0	0	0	0	0	0	4	0	0	0	0	0	0	3
IL17REL	ENSG00000188263	ENST00000389983	protein_coding	0	0	0	7	0	0	0	0	0	0	4	0	0	0	0	0	0	3
IL2RB	ENSG00000100385	ENST00000216223	protein_coding	0	0	0	9	0	0	0	0	0	0	9	0	0	0	0	0	0	0
IL2RB	ENSG00000100385	ENST00000429622	protein_coding	0	0	0	12	0	0	0	0	0	2	8	0	0	0	0	0	0	2
IL2RB	ENSG00000100385	ENST00000440958	nonsense_mediated_decay	0	0	0	6	0	0	0	0	0	3	3	0	0	0	0	0	0	0
IL2RB	ENSG00000100385	ENST00000445595	protein_coding	0	0	0	10	0	0	0	0	0	4	4	0	0	0	0	0	0	2
IL2RB	ENSG00000100385	ENST00000453962	protein_coding	0	0	0	12	0	0	0	0	0	2	8	0	0	0	0	0	0	2
IL2RB	ENSG00000100385	ENST00000461607	retained_intron	0	0	0	11	0	0	0	0	0	3	6	0	0	0	0	0	0	2
IL2RB	ENSG00000100385	ENST00000483573	retained_intron	0	0	0	8	0	0	0	0	0	0	4	0	0	0	0	0	0	4
ISCA2P1	ENSG00000226912	ENST00000425548	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KB-1125A3.11	ENSG00000272973	ENST00000609825	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KB-1183D5.14	ENSG00000237407	ENST00000434730	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KB-1269D1.8	ENSG00000248409	ENST00000512987	unprocessed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
KB-1440D3.14	ENSG00000273342	ENST00000609038	lincRNA	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
KB-1572G7.2	ENSG00000273000	ENST00000421064	processed_transcript	0	0	0	9	0	0	0	0	0	0	9	0	0	0	0	0	0	0
KB-1572G7.2	ENSG00000273000	ENST00000423913	processed_transcript	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0
KB-1572G7.2	ENSG00000273000	ENST00000434893	processed_transcript	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0
KB-1572G7.3	ENSG00000211683	ENST00000390329	processed_transcript	0	0	0	8	0	0	0	0	0	6	2	0	0	0	0	0	0	0
KB-208E9.1	ENSG00000272733	ENST00000608615	lincRNA	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1
KB-7G2.9	ENSG00000267338	ENST00000438850	lincRNA	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	3
KIAA0930	ENSG00000100364	ENST00000251993	protein_coding	0	0	0	8	0	0	0	0	0	2	3	0	0	0	0	0	0	3
KIAA0930	ENSG00000100364	ENST00000336156	protein_coding	0	0	0	15	4	0	0	0	0	0	11	0	0	0	0	0	0	0
KIAA0930	ENSG00000100364	ENST00000391627	protein_coding	0	0	0	8	0	0	0	0	0	2	6	0	0	0	0	0	0	0
KIAA0930	ENSG00000100364	ENST00000414854	protein_coding	0	0	0	10	0	0	0	0	0	0	10	0	0	0	0	0	0	0
KIAA0930	ENSG00000100364	ENST00000417906	nonsense_mediated_decay	0	0	0	10	0	0	0	0	0	0	10	0	0	0	0	0	0	0
KIAA0930	ENSG00000100364	ENST00000423262	protein_coding	0	0	0	5	0	0	0	0	0	2	1	0	0	0	0	0	0	2
KIAA0930	ENSG00000100364	ENST00000424508	protein_coding	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	3
KIAA0930	ENSG00000100364	ENST00000440039	nonsense_mediated_decay	0	0	0	6	0	0	0	0	0	1	2	0	0	0	0	0	0	3
KIAA0930	ENSG00000100364	ENST00000443310	protein_coding	0	0	0	8	0	0	0	0	0	2	3	0	0	0	0	0	0	3
KIAA0930	ENSG00000100364	ENST00000474515	processed_transcript	0	0	0	3	0	0	0	0	0	2	1	0	0	0	0	0	0	0
KIAA0930	ENSG00000100364	ENST00000483374	retained_intron	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	1
KIAA0930	ENSG00000100364	ENST00000486640	processed_transcript	0	0	0	10	0	0	0	0	0	0	8	0	0	0	0	0	0	2
KIAA0930	ENSG00000100364	ENST00000488038	retained_intron	0	0	0	8	0	0	0	0	0	2	3	0	0	0	0	0	0	3
KIAA0930	ENSG00000100364	ENST00000492273	protein_coding	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	3
KIAA0930	ENSG00000100364	ENST00000493003	processed_transcript	0	0	0	3	0	0	0	0	0	2	1	0	0	0	0	0	0	0
KIAA0930	ENSG00000100364	ENST00000496226	protein_coding	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	3
KIAA0930	ENSG00000100364	ENST00000498418	retained_intron	0	0	0	3	0	0	0	0	0	2	1	0	0	0	0	0	0	0
KIAA1644	ENSG00000138944	ENST00000381176	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0
KIAA1658	ENSG00000268538	ENST00000598426	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIAA1671	ENSG00000197077	ENST00000358431	protein_coding	0	0	0	13	2	0	0	0	0	0	11	0	0	0	0	0	0	0
KIAA1671	ENSG00000197077	ENST00000401395	protein_coding	0	0	0	13	2	0	0	0	0	0	11	0	0	0	0	0	0	0
KIAA1671	ENSG00000197077	ENST00000406486	protein_coding	0	0	0	15	0	0	0	0	0	2	13	0	0	0	0	0	0	0
KIAA1671	ENSG00000197077	ENST00000494730	retained_intron	0	0	0	11	0	0	0	0	0	6	5	0	0	0	0	0	0	0
KLHL22	ENSG00000099910	ENST00000328879	protein_coding	0	0	0	27	1	0	0	0	0	2	24	0	0	0	0	0	0	0
KLHL22	ENSG00000099910	ENST00000423364	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
KLHL22	ENSG00000099910	ENST00000429594	nonsense_mediated_decay	0	0	0	9	0	0	0	0	0	0	6	0	0	0	0	0	0	3
KLHL22	ENSG00000099910	ENST00000431430	protein_coding	0	0	0	17	0	0	0	0	0	3	14	0	0	0	0	0	0	0
KLHL22	ENSG00000099910	ENST00000440659	protein_coding	0	0	0	27	1	0	0	0	0	2	24	0	0	0	0	0	0	0
KLHL22	ENSG00000099910	ENST00000443285	protein_coding	0	0	0	17	0	0	0	0	0	3	14	0	0	0	0	0	0	0
